Year,State,Region,Average WBA,Maximum WBA,Minimum WBA,Average Weekly Wage,Indexer,Non-indexer,Recipiency Rate,Replacement Ratio 1,Replacement Ratio 2,National CPI-U,Regional CPI-U,"Real Average WBA (base 2004, region)","Real Maximum WBA (base 2004, region)","Real Average WBA (base 2004, nation)","Real Maximum WBA (base 2004, nation)","Real Average WBA (base 2024, region)","Real Maximum WBA (base 2024, region)","Real Average WBA (base 2024, nation)","Real Maximum WBA (base 2024, nation)"
2012,NC,South,287.02,522.0,45.0,568.41,True,False,0.23830527120208,0.516,0.505,229.594,223.242,233.74,425.1,236.15,429.48,392.38,713.61,392.15,713.2
2012,ND,Midwest,357.07,470.0,43.0,798.84,True,False,0.30340136806162,0.475,0.447,229.594,219.1,297.59,391.7,293.78,386.7,473.22,622.88,487.86,642.15
2012,NE,Midwest,260.85,354.0,70.0,574.99,False,False,0.34572681240971,0.474,0.454,229.594,219.1,217.39,295.03,214.62,291.26,345.7,469.15,356.39,483.66
2012,NH,Northeast,280.63,427.0,32.0,722.79,False,True,0.27153394954832,0.416,0.388,229.594,245.698,228.66,347.93,230.89,351.32,370.52,563.77,383.42,583.4
2012,NJ,Northeast,391.99,611.0,87.0,856.94,True,False,0.32724508381203,0.523,0.457,229.594,245.698,319.4,497.86,322.51,502.7,517.55,806.71,535.57,834.8
2012,NM,West,289.71,397.0,74.0,644.13,True,False,0.28840213303789,0.495,0.45,229.594,232.376,240.62,329.73,238.36,326.63,415.09,568.82,395.82,542.41
2012,NV,West,305.93,396.0,16.0,746.33,True,False,0.22210443287585,0.474,0.41,229.594,232.376,254.09,328.9,251.71,325.81,438.33,567.38,417.99,541.05
2012,NY,Northeast,298.89,405.0,64.0,848.14,False,True,0.31217490616324,0.425,0.352,229.594,245.698,243.54,330.0,245.91,333.22,394.63,534.72,408.37,553.34
2012,OH,Midwest,291.25,400.0,111.0,716.69,True,False,0.22803777106096,0.448,0.406,229.594,219.1,242.73,333.36,239.63,329.1,385.99,530.11,397.93,546.51
2012,OK,South,279.81,368.0,16.0,640.5,True,False,0.25451910233925,0.496,0.437,229.594,223.242,227.87,299.69,230.22,302.77,382.52,503.08,382.3,502.79
2012,OR,West,302.61,507.0,118.0,688.48,True,False,0.3289555134005,0.462,0.44,229.594,232.376,251.33,421.09,248.97,417.14,433.58,726.42,413.45,692.7
2012,PA,Northeast,358.04,573.0,35.0,698.12,True,False,0.428805149727,0.54,0.513,229.594,245.698,291.74,466.89,294.58,471.44,472.72,756.54,489.18,782.88
2012,PR,Northeast,119.27,133.0,7.0,355.44,True,False,0.20419451125927,0.366,0.336,229.594,245.698,97.18,108.37,98.13,109.43,157.47,175.6,162.96,181.71
2012,RI,Northeast,373.65,566.0,68.0,720.79,True,False,0.25567676933994,0.553,0.518,229.594,245.698,304.46,461.19,307.42,465.68,493.33,747.29,510.51,773.31
2012,SC,South,242.27,326.0,42.0,553.89,True,False,0.20582956152372,0.474,0.437,229.594,223.242,197.3,265.48,199.33,268.22,331.2,445.66,331.01,445.41
2012,SD,Midwest,273.15,323.0,28.0,645.09,True,False,0.15917341613658,0.461,0.423,229.594,219.1,227.65,269.19,224.74,265.75,362.0,428.07,373.2,441.31
2012,TN,South,219.49,275.0,30.0,610.73,False,True,0.17257144244537,0.401,0.359,229.594,223.242,178.74,223.95,180.59,226.26,300.06,375.94,299.88,375.73
2012,TX,South,333.6,426.0,61.0,752.77,False,False,0.19291251388478,0.507,0.443,229.594,223.242,271.67,346.92,274.47,350.49,456.05,582.37,455.79,582.03
2012,UT,West,328.33,467.0,25.0,721.47,True,False,0.25630578697631,0.493,0.455,229.594,232.376,272.69,387.87,270.14,384.23,470.43,669.11,448.59,638.05
2012,VA,South,294.09,378.0,54.0,803.46,False,True,0.18449731690121,0.43,0.366,229.594,223.242,239.5,307.83,241.96,311.0,402.04,516.75,401.81,516.45
2012,VT,Northeast,305.58,425.0,68.0,652.24,True,False,0.40046708695217,0.499,0.469,229.594,245.698,248.99,346.3,251.42,349.67,403.46,561.13,417.51,580.67
2012,WA,West,385.66,583.0,138.0,830.77,True,False,0.29460868128025,0.495,0.464,229.594,232.376,320.31,484.21,317.3,479.67,552.57,835.31,526.92,796.54
2012,WI,Midwest,273.62,363.0,54.0,638.47,False,True,0.41411248387297,0.47,0.429,229.594,219.1,228.04,302.53,225.12,298.66,362.62,481.08,373.84,495.96
2012,WV,South,275.3,424.0,24.0,692.61,True,False,0.30820558601268,0.427,0.397,229.594,223.242,224.19,345.29,226.5,348.85,376.35,579.64,376.14,579.3
2012,WY,West,348.13,444.0,32.0,724.37,True,False,0.26598722463006,0.511,0.481,229.594,232.376,289.14,368.76,286.43,365.3,498.8,636.16,475.64,606.63
2013,AK,West,237.8,370.0,56.0,770.66,False,True,0.47007446704771,0.337,0.309,232.957,235.824,194.62,302.81,192.83,300.03,335.73,522.38,320.21,498.22
2013,AL,South,214.98,265.0,45.0,585.68,False,True,0.20789416110215,0.415,0.367,232.957,226.721,172.39,212.49,174.32,214.88,289.38,356.71,289.48,356.84
2013,AR,South,298.66,451.0,81.0,619.71,True,False,0.30681955345916,0.518,0.482,232.957,226.721,239.49,361.64,242.18,365.71,402.02,607.09,402.16,607.3
2013,AZ,West,222.58,240.0,122.0,654.99,False,True,0.16748825856095,0.414,0.34,232.957,235.824,182.16,196.42,180.49,194.61,314.25,338.84,299.72,323.17
2013,CA,West,313.13,450.0,40.0,804.33,False,True,0.27595312853868,0.473,0.389,232.957,235.824,256.27,368.28,253.91,364.9,442.09,635.33,421.65,605.95
2013,CO,West,368.89,466.0,25.0,826.57,True,False,0.21258953404007,0.504,0.446,232.957,235.824,301.9,381.38,299.13,377.87,520.81,657.92,496.73,627.49
2013,CT,Northeast,333.71,591.0,15.0,775.51,True,False,0.34380165788557,0.443,0.43,232.957,249.038,268.27,475.1,270.6,479.23,434.69,769.84,449.36,795.81
2013,DC,South,301.53,359.0,50.0,951.26,True,False,0.17075524132402,0.386,0.317,232.957,226.721,241.79,287.87,244.5,291.11,405.89,483.25,406.03,483.41
2013,DE,South,252.65,330.0,20.0,673.57,False,True,0.30572594969803,0.425,0.375,232.957,226.721,202.59,264.62,204.87,267.59,340.09,444.21,340.21,444.36
2013,FL,South,236.2,275.0,32.0,630.29,False,True,0.15625548517455,0.434,0.375,232.957,226.721,189.4,220.51,191.53,222.99,317.95,370.17,318.06,370.3
2013,GA,South,268.85,330.0,44.0,653.2,False,True,0.16087684070166,0.481,0.412,232.957,226.721,215.58,264.62,218.0,267.59,361.9,444.21,362.02,444.36
2013,HI,West,431.9,534.0,5.0,909.68,True,False,0.36675736585065,0.545,0.475,232.957,235.824,353.47,437.03,350.22,433.01,609.77,753.92,581.58,719.06
2013,IA,Midwest,325.35,396.0,59.0,653.13,True,False,0.33448265397997,0.532,0.498,232.957,222.17,267.4,325.47,263.82,321.11,425.22,517.56,438.1,533.24
2013,ID,West,268.65,357.0,72.0,620.04,True,False,0.25833945835925,0.473,0.433,232.957,235.824,219.87,292.17,217.84,289.48,379.29,504.03,361.75,480.72
2013,IL,Midwest,284.57,413.0,51.0,819.83,True,False,0.25488840498501,0.395,0.347,232.957,222.17,233.89,339.44,230.75,334.89,371.93,539.78,383.19,556.13
2013,IN,Midwest,252.8,390.0,37.0,734.38,False,True,0.19546791510121,0.367,0.344,232.957,222.17,207.77,320.54,204.99,316.24,330.4,509.72,340.41,525.16
2013,KS,Midwest,341.57,456.0,114.0,698.71,True,False,0.29914226692794,0.533,0.489,232.957,222.17,280.73,374.78,276.97,369.76,446.42,595.98,459.94,614.03
2013,KY,South,302.73,415.0,39.0,700.23,True,False,0.20580361083207,0.468,0.432,232.957,226.721,242.75,332.77,245.48,336.51,407.5,558.63,407.64,558.82
2013,LA,South,206.14,247.0,10.0,609.92,True,False,0.18948456027448,0.391,0.338,232.957,226.721,165.3,198.06,167.15,200.29,277.48,332.48,277.58,332.6
2013,MA,Northeast,398.82,674.0,33.0,910.58,True,False,0.37024035816275,0.472,0.438,232.957,249.038,320.61,541.82,323.39,546.53,519.5,877.95,537.03,907.58
2013,MD,South,328.47,430.0,50.0,827.43,False,True,0.27962469237208,0.472,0.397,232.957,226.721,263.39,344.8,266.35,348.68,442.15,578.82,442.3,579.02
2013,ME,Northeast,289.96,372.0,65.0,616.86,True,False,0.2783136895744,0.514,0.47,232.957,249.038,233.1,299.05,235.12,301.65,377.7,484.57,390.45,500.92
2013,MI,Midwest,296.25,362.0,117.0,679.73,False,True,0.22509365429013,0.498,0.436,232.957,222.17,243.49,297.53,240.22,293.54,387.19,473.12,398.92,487.45
2013,MN,Midwest,372.32,393.0,24.0,824.83,True,False,0.36749302079312,0.491,0.451,232.957,222.17,306.01,323.0,301.91,318.68,486.61,513.64,501.35,529.2
2013,MO,Midwest,245.32,320.0,35.0,639.89,False,True,0.23127439833218,0.426,0.383,232.957,222.17,201.63,263.01,198.92,259.48,320.63,418.23,330.34,430.9
2013,MS,South,194.36,235.0,30.0,516.2,False,True,0.21607158585031,0.416,0.377,232.957,226.721,155.85,188.44,157.6,190.56,261.63,316.33,261.72,316.44
2013,MT,West,302.95,446.0,127.0,662.0,True,False,0.39604975378804,0.469,0.458,232.957,235.824,247.94,365.01,245.66,361.65,427.72,629.68,407.94,600.56
2013,NC,South,296.54,535.0,46.0,598.53,True,False,0.24451175903364,0.51,0.495,232.957,226.721,237.79,429.0,240.46,433.82,399.17,720.16,399.31,720.41
2013,ND,Midwest,399.07,516.0,43.0,821.13,True,False,0.32714472418674,0.51,0.486,232.957,222.17,327.99,424.1,323.6,418.41,521.57,674.4,537.37,694.82
2013,NE,Midwest,273.39,362.0,70.0,623.98,False,False,0.28831679207351,0.475,0.438,232.957,222.17,224.7,297.53,221.69,293.54,357.31,473.12,368.13,487.45
2013,NH,Northeast,292.58,427.0,32.0,795.73,False,True,0.22587936288439,0.404,0.368,232.957,249.038,235.2,343.26,237.25,346.25,381.11,556.21,393.97,574.98
2013,NJ,Northeast,396.07,624.0,87.0,854.35,True,False,0.35187876644149,0.527,0.464,232.957,249.038,318.4,501.63,321.16,505.99,515.92,812.82,533.33,840.25
2013,NM,West,310.2,407.0,76.0,735.88,True,False,0.25393044178381,0.474,0.422,232.957,235.824,253.87,333.09,251.53,330.03,437.95,574.62,417.7,548.05
2013,NV,West,312.9,402.0,16.0,774.62,True,False,0.22902475479077,0.481,0.404,232.957,235.824,256.08,329.0,253.72,325.97,441.76,567.56,421.34,541.31
2013,NY,Northeast,303.83,405.0,64.0,883.15,False,True,0.31053021487796,0.421,0.344,232.957,249.038,244.25,325.58,246.37,328.41,395.77,527.55,409.12,545.35
2013,OH,Midwest,305.82,413.0,115.0,764.27,True,False,0.19912713946085,0.447,0.4,232.957,222.17,251.35,339.44,247.98,334.89,399.7,539.78,411.8,556.13
2013,OK,South,293.36,386.0,16.0,652.45,True,False,0.21818970855635,0.505,0.45,232.957,226.721,235.24,309.52,237.88,313.0,394.89,519.59,395.02,519.77
2013,OR,West,323.4,524.0,122.0,725.68,True,False,0.31535438421972,0.479,0.446,232.957,235.824,264.67,428.85,262.24,424.9,456.59,739.8,435.48,705.59
2013,PA,Northeast,363.17,573.0,70.0,718.18,True,False,0.39739933700484,0.538,0.506,232.957,249.038,291.95,460.63,294.49,464.63,473.07,746.39,489.03,771.57
2013,PR,Northeast,121.86,133.0,7.0,378.93,True,False,0.22369129996893,0.367,0.322,232.957,249.038,97.96,106.92,98.81,107.85,158.73,173.25,164.09,179.09
2013,RI,Northeast,339.34,566.0,45.0,773.25,True,False,0.24136357844163,0.474,0.439,232.957,249.038,272.79,455.0,275.16,458.96,442.02,737.27,456.94,762.15
2013,SC,South,247.08,326.0,42.0,607.74,True,False,0.18816014959999,0.457,0.407,232.957,226.721,198.13,261.41,200.35,264.35,332.59,438.83,332.71,438.98
2013,SD,Midwest,287.26,333.0,28.0,638.14,True,False,0.15672135819323,0.484,0.45,232.957,222.17,236.1,273.69,232.93,270.02,375.44,435.22,386.81,448.4
2013,TN,South,224.37,275.0,30.0,633.06,False,True,0.17308785673215,0.406,0.354,232.957,226.721,179.91,220.51,181.94,222.99,302.02,370.17,302.13,370.3
2013,TX,South,345.79,440.0,62.0,886.76,False,False,0.19257093794736,0.493,0.39,232.957,226.721,277.28,352.82,280.39,356.79,465.46,592.28,465.62,592.48
2013,UT,West,346.97,479.0,26.0,761.11,True,False,0.25841308903543,0.495,0.456,232.957,235.824,283.96,392.02,281.35,388.41,489.87,676.27,467.21,645.0
2013,VA,South,299.02,378.0,54.0,840.09,False,True,0.18030320838483,0.428,0.356,232.957,226.721,239.77,303.11,242.47,306.51,402.51,508.82,402.65,509.0
2013,VT,Northeast,313.8,425.0,69.0,652.84,True,False,0.39540381615265,0.505,0.481,232.957,249.038,252.26,341.65,254.45,344.62,408.76,553.61,422.55,572.29
2013,WA,West,385.9,604.0,143.0,847.92,True,False,0.29518917229272,0.49,0.455,232.957,235.824,315.82,494.32,312.92,489.77,544.83,852.75,519.63,813.32
2013,WI,Midwest,274.51,363.0,54.0,659.89,False,True,0.37263001154709,0.459,0.416,232.957,222.17,225.62,298.35,222.59,294.35,358.78,474.43,369.64,488.8
2013,WV,South,276.08,424.0,24.0,702.65,True,False,0.31977643943914,0.421,0.393,232.957,226.721,221.38,339.99,223.87,343.81,371.63,570.74,371.76,570.94
2013,WY,West,362.21,459.0,33.0,731.93,True,False,0.28224198118307,0.533,0.495,232.957,235.824,296.44,375.65,293.71,372.19,511.38,648.03,487.74,618.07
2014,AK,West,240.94,370.0,56.0,803.42,False,True,0.43368771767563,0.346,0.3,236.736,240.215,193.58,297.28,192.25,295.24,333.95,512.83,319.26,490.27
2014,AL,South,217.11,265.0,45.0,597.38,False,True,0.19192626296445,0.411,0.363,236.736,230.552,171.2,208.96,173.24,211.45,287.39,350.79,287.68,351.14
2014,AR,South,295.24,451.0,81.0,613.66,True,False,0.30774321755234,0.511,0.481,236.736,230.552,232.81,355.63,235.58,359.87,390.82,597.0,391.21,597.6
2014,AZ,West,225.35,240.0,123.0,719.21,False,True,0.17749918787425,0.415,0.313,236.736,240.215,181.06,192.83,179.81,191.5,312.34,332.65,298.6,318.01
2014,CA,West,312.81,450.0,40.0,898.09,False,True,0.30776556260808,0.465,0.348,236.736,240.215,251.33,361.55,249.6,359.07,433.56,623.71,414.49,596.28
2014,CO,West,377.83,481.0,25.0,820.72,True,False,0.25232252450412,0.505,0.46,236.736,240.215,303.57,386.46,301.48,383.81,523.68,666.68,500.65,637.35
2014,CT,Northeast,333.18,590.0,15.0,807.61,True,False,0.38071775491524,0.433,0.413,236.736,252.463,264.21,467.86,265.86,470.78,428.11,758.11,441.48,781.78
2014,DC,South,302.19,359.0,50.0,914.66,True,False,0.16318237727587,0.395,0.33,236.736,230.552,238.29,283.09,241.13,286.46,400.02,475.22,400.42,475.7
2014,DE,South,250.66,330.0,20.0,675.33,False,True,0.32618040750708,0.413,0.371,236.736,230.552,197.66,260.22,200.01,263.32,331.8,436.83,332.14,437.27
2014,GA,South,272.57,330.0,44.0,711.49,False,True,0.14297575816449,0.458,0.383,236.736,230.552,214.93,260.22,217.49,263.32,360.81,436.83,361.17,437.27
2014,HI,West,440.23,544.0,5.0,914.33,True,False,0.34779385380927,0.562,0.481,236.736,240.215,353.7,437.08,351.28,434.08,610.17,754.0,583.33,720.83
2014,IA,Midwest,336.82,408.0,60.0,687.79,True,False,0.33170497625756,0.528,0.49,236.736,225.425,272.83,330.49,268.76,325.56,433.86,525.54,446.31,540.62
2014,ID,West,287.12,383.0,72.0,632.95,True,False,0.3216817705212,0.495,0.454,236.736,240.215,230.69,307.72,229.1,305.61,397.96,530.85,380.45,507.5
2014,IL,Midwest,290.82,418.0,51.0,870.27,True,False,0.28676806853174,0.387,0.334,236.736,225.425,235.57,338.59,232.06,333.54,374.61,538.43,385.35,553.87
2014,IN,Midwest,259.43,390.0,37.0,747.97,False,True,0.18825733920894,0.37,0.347,236.736,225.425,210.14,315.91,207.01,311.19,334.17,502.36,343.76,516.77
2014,KS,Midwest,351.34,469.0,117.0,718.96,True,False,0.28344603027204,0.533,0.489,236.736,225.425,284.59,379.9,280.35,374.23,452.56,604.12,465.55,621.45
2014,KY,South,302.66,415.0,39.0,722.21,True,False,0.21471015518539,0.466,0.419,236.736,230.552,238.66,327.25,241.5,331.14,400.64,549.35,401.04,549.9
2014,LA,South,207.35,247.0,10.0,629.94,True,False,0.15678282912745,0.389,0.329,236.736,230.552,163.5,194.77,165.45,197.09,274.47,326.96,274.75,327.29
2014,MA,Northeast,416.22,679.0,33.0,940.48,True,False,0.40413860237972,0.479,0.443,236.736,252.463,330.06,538.44,332.12,541.8,534.81,872.47,551.52,899.71
2014,MD,South,328.19,430.0,50.0,794.09,False,True,0.29158505898301,0.476,0.413,236.736,230.552,258.79,339.07,261.87,343.11,434.43,569.2,434.87,569.78
2014,ME,Northeast,294.0,378.0,66.0,623.73,True,False,0.29472205066884,0.507,0.471,236.736,252.463,233.14,299.75,234.59,301.62,377.77,485.7,389.57,500.87
2014,MI,Midwest,296.42,362.0,117.0,661.38,False,True,0.24515397027341,0.498,0.448,236.736,225.425,240.11,293.23,236.52,288.85,381.82,466.29,392.77,479.67
2014,MN,Midwest,390.82,405.0,25.0,876.74,True,False,0.40683110142953,0.49,0.446,236.736,225.425,316.57,328.06,311.85,323.16,503.42,521.68,517.86,536.65
2014,MO,Midwest,245.26,320.0,35.0,666.58,False,True,0.21669176057216,0.414,0.368,236.736,225.425,198.67,259.21,195.7,255.34,315.92,412.19,324.98,424.02
2014,MS,South,199.17,235.0,30.0,546.32,False,True,0.20082208178641,0.418,0.365,236.736,230.552,157.05,185.31,158.92,187.51,263.65,311.07,263.91,311.39
2014,MT,West,310.58,464.0,132.0,693.6,True,False,0.37561809231414,0.463,0.448,236.736,240.215,249.53,372.8,247.82,370.24,430.47,643.12,411.54,614.83
2014,NC,South,240.63,350.0,15.0,655.24,True,False,0.18576507359145,0.397,0.367,236.736,230.552,189.75,275.99,192.01,279.28,318.53,463.3,318.85,463.77
2014,ND,Midwest,432.41,570.0,43.0,903.18,True,False,0.3106900795459,0.509,0.479,236.736,225.425,350.26,461.71,345.04,454.82,556.99,734.22,572.97,755.28
2014,NE,Midwest,286.81,372.0,70.0,637.22,False,False,0.26689301213722,0.481,0.45,236.736,225.425,232.32,301.33,228.86,296.83,369.44,479.17,380.04,492.92
2014,NH,Northeast,293.47,427.0,32.0,773.83,False,True,0.23537866888509,0.413,0.379,236.736,252.463,232.72,338.61,234.17,340.72,377.09,548.66,388.86,565.8
2014,NJ,Northeast,402.52,636.0,87.0,872.16,True,False,0.42070533397017,0.53,0.462,236.736,252.463,319.19,504.34,321.18,507.49,517.21,817.21,533.36,842.74
2014,NM,West,300.62,406.0,75.0,746.75,True,False,0.23965990062577,0.501,0.403,236.736,240.215,241.53,326.2,239.88,323.96,416.67,562.73,398.34,537.97
2014,NV,West,314.62,407.0,16.0,750.58,True,False,0.26547645058652,0.486,0.419,236.736,240.215,252.78,327.0,251.05,324.76,436.07,564.11,416.89,539.3
2014,NY,Northeast,307.33,405.0,68.0,949.58,False,True,0.33126528210987,0.404,0.324,236.736,252.463,243.71,321.16,245.23,323.16,394.9,520.4,407.23,536.65
2014,OH,Midwest,314.74,418.0,116.0,785.12,True,False,0.22000782487325,0.442,0.401,236.736,225.425,254.95,338.59,251.14,333.54,405.42,538.43,417.05,553.87
2014,OK,South,323.34,440.0,16.0,676.29,True,False,0.2115631960038,0.528,0.478,236.736,230.552,254.97,346.96,258.0,351.09,428.01,582.44,428.44,583.03
2014,OR,West,331.12,538.0,126.0,743.51,True,False,0.3012767063455,0.481,0.445,236.736,240.215,266.04,432.25,264.21,429.29,458.94,745.68,438.75,712.88
2014,PA,Northeast,377.16,573.0,70.0,783.64,True,False,0.42761932374134,0.527,0.481,236.736,252.463,299.08,454.38,300.95,457.22,484.62,736.26,499.76,759.26
2014,PR,Northeast,119.32,133.0,7.0,360.37,True,False,0.19361589514351,0.36,0.331,236.736,252.463,94.62,105.47,95.21,106.13,153.32,170.9,158.11,176.23
2014,RI,Northeast,332.18,566.0,44.0,767.7,True,False,0.27478711071133,0.456,0.433,236.736,252.463,263.41,448.83,265.06,451.63,426.83,727.27,440.16,749.98
2014,SC,South,249.39,326.0,42.0,629.61,True,False,0.15244985779224,0.446,0.396,236.736,230.552,196.65,257.06,199.0,260.13,330.12,431.53,330.46,431.97
2014,SD,Midwest,296.29,345.0,28.0,670.33,True,False,0.14816655937312,0.476,0.442,236.736,225.425,240.0,279.46,236.42,275.29,381.65,444.39,392.6,457.15
2014,TN,South,228.14,275.0,30.0,686.22,False,True,0.15600124434427,0.391,0.332,236.736,230.552,179.9,216.85,182.04,219.43,301.99,364.02,302.3,364.39
2014,TX,South,357.26,454.0,63.0,848.93,False,False,0.2117559051806,0.503,0.421,236.736,230.552,281.71,358.0,285.07,362.26,472.91,600.97,473.39,601.58
2014,UT,West,363.2,487.0,26.0,826.86,True,False,0.24131695899639,0.486,0.439,236.736,240.215,291.81,391.28,289.81,388.59,503.41,675.0,481.26,645.3
2014,VA,South,299.66,378.0,54.0,880.66,False,True,0.16698514762085,0.418,0.34,236.736,230.552,236.29,298.07,239.11,301.62,396.67,500.37,397.07,500.87
2014,VT,Northeast,313.15,425.0,58.0,695.05,True,False,0.39638617033738,0.486,0.451,236.736,252.463,248.32,337.02,249.87,339.12,402.38,546.09,414.94,563.15
2014,WA,West,408.47,624.0,148.0,914.42,True,False,0.28789781320408,0.484,0.447,236.736,240.215,328.18,501.35,325.93,497.91,566.15,864.88,541.25,826.84
2014,WI,Midwest,286.51,370.0,54.0,675.39,False,True,0.38664006852104,0.47,0.424,236.736,225.425,232.08,299.71,228.62,295.24,369.05,476.6,379.64,490.27
2014,WV,South,282.02,424.0,24.0,724.26,True,False,0.30670014483795,0.421,0.389,236.736,230.552,222.38,334.34,225.03,338.32,373.32,561.26,373.69,561.82
2014,WY,West,369.95,471.0,34.0,765.13,True,False,0.23423693078617,0.518,0.484,236.736,240.215,297.24,378.42,295.2,375.83,512.76,652.82,490.21,624.1
2015,AK,West,251.95,370.0,56.0,875.1,False,True,0.38370249942348,0.323,0.288,237.017,243.015,200.1,293.85,200.8,294.89,345.19,506.92,333.45,489.69
2015,AL,South,221.85,265.0,45.0,720.25,False,True,0.17827950086679,0.39,0.308,237.017,230.147,175.25,209.33,176.81,211.2,294.18,351.4,293.62,350.72
2015,AR,South,309.98,451.0,81.0,654.59,True,False,0.32558105692832,0.508,0.474,237.017,230.147,244.86,356.26,247.05,359.44,411.05,598.05,410.25,596.89
2015,AZ,West,224.11,240.0,126.0,669.07,False,True,0.1659534492664,0.416,0.335,237.017,243.015,177.99,190.61,178.61,191.28,307.04,328.81,296.61,317.64
2015,CA,West,319.07,450.0,40.0,866.08,False,True,0.31960249674051,0.456,0.368,237.017,243.015,253.4,357.39,254.3,358.65,437.14,616.53,422.29,595.57
2015,CO,West,400.28,484.0,25.0,901.3,True,False,0.2846853636132,0.506,0.444,237.017,243.015,317.9,384.39,319.02,385.74,548.41,663.11,529.77,640.57
2015,CT,Northeast,344.72,594.0,15.0,838.62,True,False,0.38465627064088,0.438,0.411,237.017,252.185,273.66,471.55,274.74,473.41,443.43,764.09,456.23,786.15
2015,DC,South,303.38,359.0,50.0,955.5,True,False,0.1516138598661,0.388,0.318,237.017,230.147,239.65,283.58,241.79,286.12,402.3,476.05,401.52,475.13
2015,DE,South,257.06,330.0,20.0,712.9,False,True,0.31941366362334,0.406,0.361,237.017,230.147,203.06,260.68,204.87,263.01,340.88,437.6,340.22,436.75
2015,FL,South,239.28,275.0,32.0,675.55,False,True,0.11670956889217,0.421,0.354,237.017,230.147,189.01,217.23,190.7,219.17,317.3,364.66,316.68,363.96
2015,GA,South,280.36,330.0,44.0,743.87,False,True,0.13626388656816,0.456,0.377,237.017,230.147,221.46,260.68,223.44,263.01,371.77,437.6,371.05,436.75
2015,HI,West,447.36,551.0,5.0,965.7,True,False,0.33165236162251,0.549,0.463,237.017,243.015,355.29,437.6,356.54,439.14,612.91,754.9,592.08,729.24
2015,IA,Midwest,346.24,416.0,62.0,717.49,True,False,0.36379449946712,0.532,0.483,237.017,224.21,281.98,338.8,275.95,331.55,448.41,538.75,458.24,550.57
2015,ID,West,296.84,398.0,72.0,641.38,True,False,0.28603427744282,0.493,0.463,237.017,243.015,235.75,316.09,236.58,317.2,406.69,545.28,392.86,526.75
2015,IL,Midwest,301.88,426.0,51.0,882.38,True,False,0.30159045123344,0.386,0.342,237.017,224.21,245.86,346.94,240.6,339.52,390.96,551.7,399.53,563.81
2015,IN,Midwest,261.81,390.0,37.0,775.65,False,True,0.180677529222,0.36,0.338,237.017,224.21,213.22,317.62,208.66,310.83,339.07,505.08,346.5,516.16
2015,KS,Midwest,365.58,474.0,118.0,746.48,True,False,0.24895763576788,0.544,0.49,237.017,224.21,297.73,386.03,291.36,377.77,473.46,613.87,483.84,627.33
2015,KY,South,316.05,415.0,39.0,749.31,True,False,0.22861627756581,0.473,0.422,237.017,230.147,249.66,327.82,251.89,330.75,419.1,550.31,418.29,549.25
2015,LA,South,213.75,247.0,10.0,682.25,True,False,0.16307423299055,0.373,0.313,237.017,230.147,168.85,195.11,170.36,196.86,283.44,327.53,282.9,326.9
2015,MA,Northeast,425.88,698.0,33.0,997.51,True,False,0.4194319661739,0.472,0.427,237.017,252.185,338.09,554.12,339.42,556.3,547.83,897.87,563.65,923.79
2015,MD,South,333.05,430.0,50.0,820.51,False,True,0.27458362121992,0.479,0.406,237.017,230.147,263.09,339.67,265.44,342.71,441.64,570.2,440.79,569.1
2015,ME,Northeast,303.68,386.0,67.0,647.31,True,False,0.29632486434446,0.509,0.469,237.017,252.185,241.08,306.43,242.03,307.64,390.64,496.53,401.92,510.87
2015,MI,Midwest,303.84,362.0,117.0,724.11,False,True,0.2595233021335,0.492,0.42,237.017,224.21,247.45,294.82,242.16,288.51,393.5,468.82,402.13,479.1
2015,MN,Midwest,406.24,412.0,25.0,882.75,True,False,0.39997457099545,0.493,0.46,237.017,224.21,330.85,335.54,323.77,328.36,526.11,533.57,537.65,545.28
2015,MO,Midwest,253.44,320.0,35.0,676.65,False,True,0.21695689977745,0.418,0.375,237.017,224.21,206.41,260.61,201.99,255.04,328.23,414.43,335.42,423.52
2015,MS,South,204.33,235.0,30.0,577.18,False,True,0.17355278669865,0.407,0.354,237.017,230.147,161.41,185.63,162.85,187.29,270.95,311.62,270.43,311.02
2015,MT,West,330.44,471.0,134.0,752.54,True,False,0.37571270704817,0.472,0.439,237.017,243.015,262.43,374.06,263.36,375.38,452.72,645.3,437.33,623.36
2015,NC,South,243.63,350.0,15.0,662.79,True,False,0.12785449490698,0.404,0.368,237.017,230.147,192.45,276.48,194.17,278.95,323.07,464.12,322.44,463.22
2015,ND,Midwest,504.48,594.0,43.0,1010.97,True,False,0.39274938318668,0.54,0.499,237.017,224.21,410.86,483.76,402.07,473.41,653.34,769.28,667.67,786.15
2015,NE,Midwest,300.42,380.0,70.0,667.22,False,False,0.23948780065755,0.485,0.45,237.017,224.21,244.67,309.48,239.43,302.86,389.07,492.13,397.6,502.93
2015,NH,Northeast,303.52,427.0,32.0,864.74,False,True,0.20173254252124,0.391,0.351,237.017,252.185,240.95,338.98,241.9,340.31,390.43,549.27,401.7,565.13
2015,NJ,Northeast,405.31,646.0,99.0,913.0,True,False,0.433698039737,0.517,0.444,237.017,252.185,321.76,512.83,323.03,514.86,521.37,830.98,536.42,854.97
2015,NM,West,307.91,412.0,77.0,678.34,True,False,0.20878651900445,0.51,0.454,237.017,243.015,244.54,327.21,245.4,328.36,421.86,564.46,407.51,545.28
