Year,State,Region,Average WBA,Maximum WBA,Minimum WBA,Average Weekly Wage,Indexer,Non-indexer,Recipiency Rate,Replacement Ratio 1,Replacement Ratio 2,National CPI-U,Regional CPI-U
2000,AK,West,168.56,248.0,44.0,599.99,False,True,0.60879994588987,0.308,0.281,172.2,174.8
2000,AL,South,164.13,190.0,45.0,428.77,False,True,0.29208564615296,0.434,0.383,172.2,167.2
2000,AR,South,211.5,309.0,55.0,433.26,True,False,0.45345821793852,0.523,0.488,172.2,167.2
2000,AZ,West,176.33,205.0,40.0,458.32,False,True,0.2057091472626,0.463,0.385,172.2,174.8
2000,CA,West,163.65,230.0,40.0,528.25,False,True,0.40979121129037,0.383,0.31,172.2,174.8
2000,CO,West,259.02,337.0,25.0,593.11,True,False,0.2339362942664,0.488,0.437,172.2,174.8
2000,CT,Northeast,253.09,362.0,15.0,609.17,True,False,0.76407753368998,0.45,0.415,172.2,179.4
2000,DC,South,228.91,309.0,50.0,584.42,True,False,0.32272032363013,0.443,0.392,172.2,167.2
2000,DE,South,238.58,315.0,20.0,563.64,False,True,0.39749550753952,0.459,0.423,172.2,167.2
2000,FL,South,220.34,275.0,32.0,486.08,False,True,0.23813360315712,0.501,0.453,172.2,167.2
2000,GA,South,211.45,264.0,39.0,503.54,False,True,0.23394513674957,0.48,0.42,172.2,167.2
2000,HI,West,289.41,364.0,5.0,631.39,True,False,0.32693588065572,0.534,0.458,172.2,174.8
2000,IA,Midwest,229.3,263.0,37.0,487.38,True,False,0.45167644061341,0.518,0.47,172.2,168.3
2000,ID,West,214.04,273.0,51.0,439.86,True,False,0.39239063104112,0.504,0.487,172.2,174.8
2000,IL,Midwest,221.85,284.0,51.0,605.93,True,False,0.36003996748824,0.407,0.366,172.2,168.3
2000,IN,Midwest,230.62,252.0,50.0,523.5,False,True,0.33647482755853,0.493,0.441,172.2,168.3
2000,KS,Midwest,248.08,292.0,73.0,562.65,True,False,0.29631998635453,0.529,0.441,172.2,168.3
2000,KY,South,233.36,268.0,39.0,501.71,True,False,0.31319400553123,0.505,0.465,172.2,167.2
2000,LA,South,186.0,215.0,12.0,470.28,True,False,0.22960018070207,0.442,0.396,172.2,167.2
2000,MA,Northeast,280.69,402.0,14.0,655.6,True,False,0.63767645663563,0.466,0.428,172.2,179.4
2000,MD,South,207.92,250.0,25.0,529.42,False,True,0.29183831429671,0.461,0.393,172.2,167.2
2000,ME,Northeast,200.63,254.0,44.0,430.08,True,False,0.39376441773702,0.512,0.466,172.2,179.4
2000,MI,Midwest,245.35,300.0,87.0,575.3,False,True,0.43419663349932,0.476,0.426,172.2,168.3
2000,MN,Midwest,284.53,331.0,38.0,622.36,True,False,0.36875455106639,0.487,0.457,172.2,168.3
2000,MO,Midwest,186.44,220.0,45.0,483.5,False,True,0.41440965750913,0.437,0.386,172.2,168.3
2000,MS,South,156.91,190.0,30.0,367.09,False,True,0.28074094154518,0.466,0.427,172.2,167.2
2000,MT,West,193.63,254.0,63.0,472.26,True,False,0.34374940839161,0.434,0.41,172.2,174.8
2000,NC,South,223.47,322.0,25.0,448.69,True,False,0.35139831313921,0.517,0.498,172.2,167.2
2000,ND,Midwest,213.76,283.0,43.0,494.49,True,False,0.37992504555138,0.466,0.432,172.2,168.3
2000,NE,Midwest,187.12,206.0,36.0,438.02,False,False,0.27919640463366,0.472,0.427,172.2,168.3
2000,NH,Northeast,218.1,301.0,32.0,555.22,False,True,0.17083107868171,0.419,0.393,172.2,179.4
2000,NJ,Northeast,286.17,407.0,61.0,606.69,True,False,0.5404465583471,0.535,0.472,172.2,179.4
2000,NM,West,182.32,246.0,46.0,420.37,True,False,0.2230286994157,0.481,0.434,172.2,174.8
2000,NV,West,237.95,267.0,16.0,591.51,True,False,0.44269884063201,0.458,0.402,172.2,174.8
2000,NY,Northeast,255.99,365.0,40.0,598.06,False,True,0.35402092081706,0.485,0.428,172.2,179.4
2000,OH,Midwest,227.72,279.0,77.0,576.8,True,False,0.30207674334253,0.425,0.395,172.2,168.3
2000,OK,South,217.66,276.0,16.0,478.65,True,False,0.24648669913636,0.513,0.455,172.2,167.2
2000,OR,West,231.26,360.0,84.0,525.66,True,False,0.43759912044289,0.474,0.44,172.2,174.8
2000,PA,Northeast,265.1,375.0,35.0,525.62,True,False,0.51380108612948,0.536,0.504,172.2,179.4
2000,PR,Northeast,106.37,133.0,7.0,253.01,True,False,0.37749750670894,0.444,0.42,172.2,179.4
2000,RI,Northeast,268.18,383.0,52.0,515.22,True,False,0.5603153700822,0.556,0.521,172.2,179.4
2000,SC,South,191.41,238.0,20.0,436.35,True,False,0.37098396769276,0.479,0.439,172.2,167.2
2000,SD,Midwest,185.34,214.0,28.0,432.87,True,False,0.19696253321244,0.451,0.428,172.2,168.3
2000,TN,South,191.66,255.0,30.0,451.8,False,True,0.38294352303659,0.454,0.424,172.2,167.2
2000,TX,South,229.41,287.0,47.0,525.67,False,False,0.23696587840243,0.504,0.436,172.2,167.2
2000,UT,West,233.95,298.0,20.0,520.02,True,False,0.27608623178484,0.482,0.45,172.2,174.8
2000,VA,South,204.6,230.0,50.0,505.44,False,True,0.27144093890694,0.458,0.405,172.2,167.2
2000,VT,Northeast,211.28,287.0,40.0,431.94,True,False,0.51010862789092,0.51,0.489,172.2,179.4
2000,WA,West,284.79,441.0,94.0,571.72,True,False,0.44711973985973,0.519,0.498,172.2,174.8
2000,WI,Midwest,240.77,297.0,44.0,543.08,False,True,0.52601543142193,0.479,0.443,172.2,168.3
2000,WV,South,198.37,318.0,24.0,501.69,True,False,0.31523877984263,0.417,0.395,172.2,167.2
2000,WY,West,210.31,261.0,19.0,461.68,True,False,0.28743637084559,0.486,0.456,172.2,174.8
2001,AK,West,170.92,248.0,44.0,602.96,False,True,0.60441529601667,0.314,0.283,177.1,181.2
2001,AL,South,168.27,190.0,45.0,458.56,False,True,0.34817207720034,0.423,0.367,177.1,171.1
2001,AR,South,221.91,321.0,57.0,441.76,True,False,0.57650058087208,0.529,0.502,177.1,171.1
2001,AZ,West,186.76,205.0,40.0,574.49,False,True,0.26575380964847,0.43,0.325,177.1,181.2
2001,CA,West,176.15,230.0,40.0,630.26,False,True,0.46511343491664,0.36,0.279,177.1,181.2
2001,CO,West,294.72,358.0,25.0,753.21,True,False,0.29734339973012,0.469,0.391,177.1,181.2
2001,CT,Northeast,271.52,397.0,15.0,657.31,True,False,0.75692441468047,0.449,0.413,177.1,184.4
2001,DC,South,264.81,309.0,50.0,686.64,True,False,0.30198758664916,0.466,0.386,177.1,171.1
2001,DE,South,240.81,315.0,20.0,566.1,False,True,0.48287279918814,0.469,0.425,177.1,171.1
2001,FL,South,226.11,275.0,32.0,563.09,False,True,0.28626364693671,0.482,0.402,177.1,171.1
2001,GA,South,230.2,274.0,39.0,625.92,False,True,0.35297323058366,0.461,0.368,177.1,171.1
2001,HI,West,308.43,383.0,5.0,637.19,True,False,0.44034873473098,0.57,0.484,177.1,181.2
2001,IA,Midwest,240.98,273.0,40.0,497.2,True,False,0.52276912574339,0.522,0.485,177.1,172.8
2001,ID,West,227.63,296.0,51.0,474.26,True,False,0.48103241045735,0.508,0.48,177.1,181.2
2001,IL,Midwest,242.42,315.0,51.0,648.56,True,False,0.42875063410904,0.423,0.374,177.1,172.8
2001,IN,Midwest,256.4,288.0,50.0,568.73,False,True,0.41236952118633,0.505,0.451,177.1,172.8
2001,KS,Midwest,263.78,320.0,80.0,583.84,True,False,0.35359914664387,0.524,0.452,177.1,172.8
2001,KY,South,253.14,329.0,39.0,521.9,True,False,0.35822422426079,0.525,0.485,177.1,171.1
2001,LA,South,200.72,258.0,10.0,477.65,True,False,0.24656190477587,0.477,0.42,177.1,171.1
2001,MA,Northeast,327.4,477.0,29.0,783.09,True,False,0.69684323662163,0.484,0.418,177.1,184.4
2001,MD,South,228.92,280.0,25.0,591.95,False,True,0.32642459712195,0.458,0.387,177.1,171.1
2001,ME,Northeast,216.29,265.0,46.0,491.42,True,False,0.43046045234698,0.498,0.44,177.1,184.4
2001,MI,Midwest,257.26,300.0,88.0,611.42,False,True,0.50966797511033,0.477,0.421,177.1,172.8
2001,MN,Midwest,312.84,331.0,38.0,689.11,True,False,0.46194718362468,0.49,0.454,177.1,172.8
2001,MO,Midwest,204.76,250.0,40.0,535.11,False,True,0.41239468073583,0.438,0.383,177.1,172.8
2001,MS,South,164.55,190.0,30.0,392.38,False,True,0.37687931041779,0.461,0.419,177.1,171.1
2001,MT,West,200.44,263.0,65.0,481.59,True,False,0.40614117409818,0.436,0.416,177.1,181.2
2001,NC,South,257.53,375.0,30.0,510.83,True,False,0.38831813748201,0.536,0.504,177.1,171.1
2001,ND,Midwest,226.83,293.0,43.0,470.65,True,False,0.42642011479324,0.5,0.482,177.1,172.8
2001,NE,Midwest,206.61,252.0,36.0,472.44,False,False,0.347422093457,0.475,0.437,177.1,172.8
2001,NH,Northeast,245.69,301.0,32.0,666.43,False,True,0.27154104064941,0.428,0.369,177.1,184.4
2001,NJ,Northeast,307.12,429.0,61.0,633.03,True,False,0.59828537377144,0.542,0.485,177.1,184.4
2001,NM,West,198.06,267.0,50.0,452.7,True,False,0.27387545954054,0.481,0.438,177.1,181.2
2001,NV,West,247.9,291.0,16.0,598.88,True,False,0.47139349379205,0.502,0.414,177.1,181.2
2001,NY,Northeast,284.22,405.0,40.0,699.11,False,True,0.46744773380303,0.476,0.407,177.1,184.4
2001,OH,Midwest,241.61,303.0,77.0,617.34,True,False,0.44393662008408,0.432,0.391,177.1,172.8
2001,OK,South,231.92,291.0,16.0,581.0,True,False,0.30461154313702,0.487,0.399,177.1,171.1
2001,OR,West,264.98,376.0,88.0,590.55,True,False,0.52222885191366,0.492,0.449,177.1,181.2
2001,PA,Northeast,291.52,430.0,35.0,553.81,True,False,0.60202504434611,0.559,0.526,177.1,184.4
2001,RI,Northeast,287.04,397.0,56.0,548.15,True,False,0.57810739986653,0.578,0.524,177.1,184.4
2001,SC,South,205.66,259.0,20.0,447.73,True,False,0.43829887012159,0.494,0.459,177.1,171.1
2001,SD,Midwest,202.18,224.0,28.0,463.46,True,False,0.23714189869171,0.475,0.436,177.1,172.8
2001,TN,South,205.9,255.0,30.0,485.05,False,True,0.46830016284655,0.464,0.424,177.1,171.1
2001,TX,South,244.87,294.0,48.0,636.86,False,False,0.28981408446544,0.472,0.384,177.1,171.1
2001,UT,West,262.16,355.0,22.0,576.94,True,False,0.30846389813089,0.501,0.454,177.1,181.2
2001,VA,South,224.24,268.0,50.0,619.92,False,True,0.29095022872841,0.454,0.362,177.1,171.1
2001,VT,Northeast,231.27,,,470.95,True,False,0.53421505160262,0.518,0.491,177.1,184.4
2001,WA,West,312.12,441.0,94.0,646.35,True,False,0.50459986998262,0.517,0.483,177.1,181.2
2001,WI,Midwest,252.05,313.0,46.0,545.58,False,True,0.58001959377898,0.502,0.462,177.1,172.8
2001,WV,South,205.62,327.0,24.0,522.62,True,False,0.3539433103465,0.418,0.393,177.1,171.1
2001,WY,West,218.38,271.0,20.0,480.0,True,False,0.28440415879064,0.493,0.455,177.1,181.2
2002,AK,West,173.3,248.0,44.0,616.03,False,True,0.60106542625236,0.319,0.281,179.9,184.7
2002,AL,South,171.69,190.0,45.0,460.27,False,True,0.33066732382202,0.425,0.373,179.9,173.3
2002,AR,South,227.5,333.0,60.0,455.79,True,False,0.5382424169135,0.523,0.499,179.9,173.3
2002,AZ,West,188.6,205.0,40.0,602.99,False,True,0.27003631676307,0.391,0.313,179.9,184.7
2002,CA,West,225.21,330.0,40.0,726.81,False,True,0.45893317318848,0.393,0.31,179.9,184.7
2002,CO,West,320.39,390.0,25.0,811.58,True,False,0.29754713533264,0.469,0.395,179.9,184.7
2002,CT,Northeast,280.45,406.0,15.0,697.57,True,False,0.65687248479669,0.441,0.402,179.9,188.2
2002,DC,South,296.2,309.0,50.0,738.14,True,False,0.34551799786564,0.501,0.401,179.9,173.3
2002,DE,South,253.32,330.0,20.0,610.53,False,True,0.48534493972261,0.455,0.415,179.9,173.3
2002,FL,South,230.32,275.0,32.0,602.44,False,True,0.31841505161422,0.449,0.382,179.9,173.3
2002,GA,South,245.38,284.0,39.0,663.04,False,True,0.31873306885862,0.449,0.37,179.9,173.3
2002,HI,West,306.89,395.0,5.0,606.54,True,False,0.50064075158888,0.578,0.506,179.9,184.7
2002,IA,Midwest,245.63,283.0,42.0,525.89,True,False,0.48328007964041,0.508,0.467,179.9,174.9
2002,ID,West,239.04,315.0,51.0,508.6,True,False,0.48762540940273,0.507,0.47,179.9,184.7
2002,IL,Midwest,253.74,326.0,51.0,746.69,True,False,0.44981572922375,0.397,0.34,179.9,174.9
2002,IN,Midwest,266.03,312.0,50.0,570.35,False,True,0.38299581501901,0.513,0.466,179.9,174.9
2002,KS,Midwest,278.14,333.0,83.0,608.07,True,False,0.39355722667002,0.51,0.457,179.9,174.9
2002,KY,South,262.88,329.0,39.0,558.74,True,False,0.36631087600788,0.526,0.47,179.9,173.3
2002,LA,South,203.71,258.0,10.0,478.37,True,False,0.30236332046595,0.469,0.426,179.9,173.3
2002,MA,Northeast,356.33,512.0,29.0,858.64,True,False,0.64840932110575,0.461,0.415,179.9,188.2
2002,MD,South,233.41,280.0,25.0,630.45,False,True,0.35170478703885,0.461,0.37,179.9,173.3
2002,ME,Northeast,225.49,272.0,47.0,481.81,True,False,0.42533780877974,0.514,0.468,179.9,188.2
2002,MI,Midwest,275.27,300.0,81.0,643.56,False,True,0.48425903265664,0.481,0.428,179.9,174.9
2002,MN,Midwest,318.25,452.0,38.0,737.98,True,False,0.48063673609901,0.481,0.431,179.9,174.9
2002,MO,Midwest,209.51,250.0,40.0,581.91,False,True,0.41707387725739,0.429,0.36,179.9,174.9
2002,MS,South,170.41,200.0,30.0,417.64,False,True,0.33554121242136,0.46,0.408,179.9,173.3
2002,MT,West,216.18,286.0,68.0,539.89,True,False,0.43942595662603,0.439,0.4,179.9,184.7
2002,NC,South,264.92,396.0,15.0,534.02,True,False,0.37199812417536,0.523,0.496,179.9,173.3
2002,ND,Midwest,226.07,290.0,43.0,514.76,True,False,0.3947474330359,0.472,0.439,179.9,174.9
2002,NE,Midwest,213.06,262.0,36.0,523.02,False,False,0.3735538780738,0.452,0.407,179.9,174.9
2002,NH,Northeast,267.13,331.0,32.0,722.66,False,True,0.31601050476069,0.424,0.37,179.9,188.2
2002,NJ,Northeast,335.48,446.0,61.0,733.66,True,False,0.53640424961809,0.522,0.457,179.9,188.2
2002,NM,West,213.59,277.0,52.0,502.16,True,False,0.31250122109212,0.476,0.425,179.9,184.7
2002,NV,West,247.27,301.0,16.0,589.58,True,False,0.48794562820549,0.491,0.419,179.9,184.7
2002,NY,Northeast,294.62,405.0,40.0,742.54,False,True,0.43537188387834,0.468,0.397,179.9,188.2
2002,OH,Midwest,246.71,308.0,86.0,676.91,True,False,0.39248663355346,0.427,0.364,179.9,174.9
2002,OK,South,239.85,304.0,16.0,541.72,True,False,0.3263732348198,0.491,0.443,179.9,173.3
2002,OR,West,265.88,400.0,93.0,594.8,True,False,0.49711180929023,0.484,0.447,179.9,184.7
2002,PA,Northeast,292.69,430.0,35.0,619.8,True,False,0.60400606296627,0.521,0.472,179.9,188.2
2002,PR,Northeast,111.41,133.0,7.0,277.25,True,False,0.32933536199192,0.44,0.402,179.9,188.2
2002,RI,Northeast,302.49,415.0,56.0,580.17,True,False,0.51700874181462,0.557,0.521,179.9,188.2
2002,SC,South,209.75,268.0,20.0,488.8,True,False,0.39630070429851,0.472,0.429,179.9,173.3
2002,SD,Midwest,208.47,234.0,28.0,470.85,True,False,0.25827549443264,0.478,0.443,179.9,174.9
2002,TN,South,212.63,275.0,30.0,526.75,False,True,0.41214036038444,0.451,0.404,179.9,173.3
2002,TX,South,262.96,319.0,51.0,651.69,False,False,0.29517067007696,0.484,0.404,179.9,173.3
2002,UT,West,284.0,365.0,23.0,607.77,True,False,0.30692252461235,0.507,0.467,179.9,184.7
2002,VA,South,291.72,268.0,50.0,649.01,False,True,0.3228457317497,0.543,0.449,179.9,173.3
2002,VT,Northeast,251.56,312.0,25.0,522.12,True,False,0.62123129446895,0.516,0.482,179.9,188.2
2002,WA,West,332.73,496.0,106.0,696.92,True,False,0.51399978989941,0.51,0.477,179.9,184.7
2002,WI,Midwest,254.76,324.0,48.0,562.66,False,True,0.56536766388348,0.492,0.453,179.9,174.9
2002,WV,South,221.78,338.0,24.0,534.11,True,False,0.34960108501303,0.441,0.415,179.9,173.3
2002,WY,West,235.54,283.0,20.0,516.27,True,False,0.31791873997858,0.488,0.456,179.9,184.7
2003,AK,West,177.03,248.0,44.0,645.32,False,True,0.55852347183433,0.308,0.274,184.0,188.6
2003,AL,South,180.19,210.0,45.0,474.86,False,True,0.30743589777213,0.422,0.379,184.0,177.3
2003,AR,South,228.27,345.0,62.0,458.49,True,False,0.47132214879175,0.512,0.498,184.0,177.3
2003,AZ,West,187.71,205.0,40.0,572.38,False,True,0.30232129225633,0.406,0.328,184.0,188.6
2003,CA,West,255.88,370.0,40.0,690.17,False,True,0.44683838931872,0.447,0.371,184.0,188.6
2003,CO,West,317.63,398.0,25.0,746.69,True,False,0.27187373333935,0.482,0.425,184.0,188.6
2003,CT,Northeast,292.78,411.0,15.0,709.09,True,False,0.54725394371336,0.452,0.413,184.0,193.5
2003,DC,South,263.66,309.0,50.0,737.05,True,False,0.32578067265197,0.436,0.358,184.0,177.3
2003,DE,South,261.57,320.0,20.0,669.44,False,True,0.52796431232922,0.441,0.391,184.0,177.3
2003,FL,South,230.99,275.0,32.0,619.85,False,True,0.33115795742372,0.457,0.373,184.0,177.3
2003,GA,South,247.18,295.0,40.0,638.23,False,True,0.30809788549839,0.463,0.387,184.0,177.3
2003,HI,West,320.78,395.0,5.0,685.48,True,False,0.43954055929478,0.549,0.468,184.0,188.6
2003,IA,Midwest,251.46,292.0,43.0,518.65,True,False,0.44235480938852,0.528,0.485,184.0,178.3
2003,ID,West,239.9,316.0,51.0,514.73,True,False,0.50455380368885,0.5,0.466,184.0,188.6
2003,IL,Midwest,256.27,326.0,51.0,737.69,True,False,0.42983467063836,0.405,0.347,184.0,178.3
2003,IN,Midwest,277.95,336.0,50.0,577.09,False,True,0.38953051972136,0.526,0.482,184.0,178.3
2003,KS,Midwest,282.53,345.0,86.0,631.67,True,False,0.38602540930886,0.505,0.447,184.0,178.3
2003,KY,South,260.45,329.0,39.0,544.55,True,False,0.32624537484356,0.523,0.478,184.0,177.3
2003,LA,South,204.15,258.0,10.0,513.15,True,False,0.28827863678088,0.445,0.398,184.0,177.3
2003,MA,Northeast,345.21,507.0,29.0,816.51,True,False,0.55093066846896,0.458,0.423,184.0,193.5
2003,MD,South,247.5,310.0,25.0,634.5,False,True,0.35002992276634,0.453,0.39,184.0,177.3
2003,ME,Northeast,233.28,283.0,49.0,534.42,True,False,0.37066602199049,0.499,0.437,184.0,193.5
2003,MI,Midwest,292.48,362.0,81.0,645.96,False,True,0.43393639190948,0.501,0.453,184.0,178.3
2003,MN,Midwest,323.33,467.0,38.0,734.1,True,False,0.43788376261095,0.48,0.44,184.0,178.3
2003,MO,Midwest,208.6,250.0,40.0,604.48,False,True,0.40636920255547,0.427,0.345,184.0,178.3
2003,MS,South,175.95,210.0,30.0,423.63,False,True,0.32965059039153,0.453,0.415,184.0,177.3
2003,MT,West,221.26,297.0,70.0,533.78,True,False,0.44561487814448,0.45,0.415,184.0,188.6
2003,NC,South,275.72,408.0,34.0,537.47,True,False,0.3661089206931,0.538,0.513,184.0,177.3
2003,ND,Midwest,232.73,290.0,43.0,550.73,True,False,0.3719823501619,0.46,0.423,184.0,178.3
2003,NE,Midwest,216.62,262.0,36.0,491.17,False,False,0.37666429576719,0.486,0.441,184.0,178.3
2003,NH,Northeast,268.88,372.0,32.0,729.21,False,True,0.30124294019478,0.419,0.369,184.0,193.5
2003,NJ,Northeast,335.26,475.0,61.0,747.52,True,False,0.52371910549857,0.51,0.448,184.0,193.5
2003,NM,West,215.19,277.0,52.0,490.69,True,False,0.28495584322094,0.494,0.439,184.0,188.6
2003,NV,West,255.61,309.0,16.0,623.21,True,False,0.45919737464205,0.485,0.41,184.0,188.6
2003,NY,Northeast,292.32,405.0,40.0,757.23,False,True,0.40424775050496,0.458,0.386,184.0,193.5
2003,OH,Midwest,248.1,315.0,88.0,652.33,True,False,0.35416738459313,0.425,0.38,184.0,178.3
2003,OK,South,233.13,303.0,16.0,533.63,True,False,0.31190611725041,0.498,0.437,184.0,177.3
2003,OR,West,265.61,405.0,93.0,622.28,True,False,0.46356499736451,0.464,0.427,184.0,188.6
2003,PA,Northeast,300.24,451.0,35.0,613.85,True,False,0.6159715619689,0.529,0.489,184.0,193.5
2003,PR,Northeast,112.33,133.0,7.0,278.05,True,False,0.29104250313597,0.439,0.404,184.0,193.5
2003,RI,Northeast,311.34,427.0,56.0,631.47,True,False,0.46298004119914,0.557,0.493,184.0,193.5
2003,SC,South,212.89,278.0,20.0,482.69,True,False,0.33768271541296,0.481,0.441,184.0,177.3
2003,SD,Midwest,212.55,241.0,28.0,473.63,True,False,0.23722605184652,0.49,0.449,184.0,178.3
2003,TN,South,214.35,275.0,30.0,532.02,False,True,0.36180533933234,0.443,0.403,184.0,177.3
2003,TX,South,265.31,328.0,53.0,614.82,False,False,0.27062419385722,0.509,0.432,184.0,177.3
2003,UT,West,277.62,365.0,23.0,627.36,True,False,0.27521442323004,0.487,0.443,184.0,188.6
2003,VA,South,280.22,318.0,59.0,619.23,False,True,0.30755354889661,0.531,0.453,184.0,177.3
2003,VT,Northeast,257.56,351.0,1.0,556.79,True,False,0.55368916970291,0.5,0.463,184.0,193.5
2003,WA,West,327.55,496.0,107.0,680.15,True,False,0.45287664027687,0.508,0.482,184.0,188.6
2003,WI,Midwest,254.52,329.0,49.0,583.14,False,True,0.53399329791978,0.476,0.436,184.0,178.3
2003,WV,South,229.59,351.0,24.0,562.0,True,False,0.36771519421521,0.434,0.409,184.0,177.3
2003,WY,West,245.97,296.0,21.0,525.48,True,False,0.34501393943078,0.502,0.468,184.0,188.6
2004,AK,West,178.46,248.0,44.0,626.61,False,True,0.53722752351838,0.322,0.285,188.9,193.0
2004,AL,South,180.64,210.0,45.0,476.34,False,True,0.26475232463148,0.432,0.379,188.9,181.8
2004,AR,South,233.28,345.0,63.0,471.96,True,False,0.40765475221172,0.518,0.494,188.9,181.8
2004,AZ,West,189.96,205.0,40.0,557.87,False,True,0.27184678254679,0.422,0.341,188.9,193.0
2004,CA,West,266.72,410.0,40.0,639.46,False,True,0.39573426956194,0.485,0.417,188.9,193.0
2004,CO,West,306.22,398.0,25.0,743.34,True,False,0.22089945977732,0.474,0.412,188.9,193.0
2004,CT,Northeast,281.03,429.0,15.0,701.99,True,False,0.48368309113513,0.44,0.4,188.9,200.2
2004,DC,South,260.69,309.0,50.0,816.18,True,False,0.22059305408653,0.414,0.319,188.9,181.8
2004,DE,South,249.17,330.0,20.0,622.13,False,True,0.50550538284819,0.439,0.401,188.9,181.8
2004,FL,South,227.48,275.0,32.0,610.49,False,True,0.34933534222323,0.45,0.373,188.9,181.8
2004,GA,South,243.02,300.0,40.0,620.51,False,True,0.25225070890474,0.456,0.392,188.9,181.8
2004,HI,West,330.13,417.0,5.0,743.55,True,False,0.4080753139672,0.55,0.444,188.9,193.0
2004,IA,Midwest,250.96,300.0,44.0,505.44,True,False,0.36461128507546,0.533,0.497,188.9,182.6
2004,ID,West,232.34,316.0,51.0,507.07,True,False,0.45108094519859,0.494,0.458,188.9,193.0
2004,IL,Midwest,245.11,326.0,51.0,709.63,True,False,0.39573947341777,0.399,0.345,188.9,182.6
2004,IN,Midwest,281.02,348.0,50.0,579.8,False,True,0.32719119457174,0.536,0.485,188.9,182.6
2004,KS,Midwest,272.3,351.0,87.0,594.24,True,False,0.29250041001651,0.52,0.458,188.9,182.6
2004,KY,South,266.64,365.0,39.0,577.15,True,False,0.30913861199345,0.523,0.462,188.9,181.8
2004,LA,South,199.4,258.0,10.0,489.02,True,False,0.29382190428575,0.445,0.408,188.9,181.8
2004,MA,Northeast,343.93,508.0,29.0,814.59,True,False,0.5318027995849,0.464,0.422,188.9,200.2
2004,MD,South,253.62,310.0,25.0,633.72,False,True,0.30407718435885,0.464,0.4,188.9,181.8
2004,ME,Northeast,234.81,292.0,51.0,545.82,True,False,0.35660264547012,0.489,0.43,188.9,200.2
2004,MI,Midwest,287.28,362.0,81.0,647.41,False,True,0.41013136102711,0.489,0.444,188.9,182.6
2004,MN,Midwest,312.67,478.0,38.0,718.96,True,False,0.37513791190474,0.472,0.435,188.9,182.6
2004,MO,Midwest,207.59,250.0,40.0,568.56,False,True,0.33660931273223,0.425,0.365,188.9,182.6
2004,MS,South,174.32,210.0,30.0,441.81,False,True,0.27535163947266,0.45,0.395,188.9,181.8
2004,MT,West,227.77,323.0,73.0,533.79,True,False,0.38711087844952,0.464,0.427,188.9,193.0
2004,NC,South,248.82,416.0,36.0,507.86,True,False,0.33054895056744,0.512,0.49,188.9,181.8
2004,ND,Midwest,233.4,312.0,43.0,530.09,True,False,0.31068781389694,0.465,0.44,188.9,182.6
2004,NE,Midwest,215.83,280.0,36.0,488.67,False,False,0.34081607291854,0.476,0.442,188.9,182.6
2004,NH,Northeast,256.37,372.0,32.0,690.57,False,True,0.27411413498801,0.41,0.371,188.9,200.2
2004,NJ,Northeast,329.88,490.0,61.0,759.52,True,False,0.5792460821838,0.493,0.434,188.9,200.2
2004,NM,West,217.16,290.0,58.0,490.89,True,False,0.2735017245958,0.502,0.442,188.9,193.0
2004,NV,West,257.84,317.0,16.0,606.47,True,False,0.42898446460682,0.486,0.425,188.9,193.0
2004,NY,Northeast,286.35,405.0,40.0,718.16,False,True,0.376126573469,0.458,0.399,188.9,200.2
2004,OH,Midwest,251.43,323.0,90.0,648.65,True,False,0.29978461274002,0.431,0.388,188.9,182.6
2004,OK,South,222.79,275.0,16.0,511.6,True,False,0.27671727316046,0.494,0.435,188.9,181.8
2004,OR,West,258.88,410.0,96.0,594.37,True,False,0.38729993019549,0.461,0.436,188.9,193.0
2004,PA,Northeast,298.31,461.0,35.0,611.64,True,False,0.54750820736635,0.527,0.488,188.9,200.2
2004,PR,Northeast,109.58,133.0,7.0,276.84,True,False,0.29055191084676,0.425,0.396,188.9,200.2
2004,RI,Northeast,324.44,441.0,56.0,648.59,True,False,0.45920888996837,0.548,0.5,188.9,200.2
2004,SC,South,210.24,278.0,20.0,489.73,True,False,0.26849741631664,0.463,0.429,188.9,181.8
2004,SD,Midwest,210.49,248.0,28.0,486.66,True,False,0.19619447807214,0.464,0.433,188.9,182.6
2004,TN,South,211.12,275.0,30.0,517.35,False,True,0.30228639063952,0.437,0.408,188.9,181.8
2004,TX,South,263.55,328.0,53.0,679.9,False,False,0.23477463570759,0.473,0.388,188.9,181.8
2004,UT,West,270.26,377.0,24.0,587.56,True,False,0.21902140748407,0.494,0.46,188.9,193.0
2004,VA,South,244.02,316.0,50.0,601.66,False,True,0.23255251390649,0.468,0.406,188.9,181.8
2004,VT,Northeast,257.39,359.0,42.0,517.0,True,False,0.5129514212751,0.52,0.498,188.9,200.2
2004,WA,West,314.16,496.0,109.0,692.88,True,False,0.38199976561605,0.488,0.453,188.9,193.0
2004,WI,Midwest,255.39,329.0,49.0,584.46,False,True,0.51842393878567,0.48,0.437,188.9,182.6
2004,WV,South,227.0,358.0,24.0,546.98,True,False,0.33735899350331,0.442,0.415,188.9,181.8
2004,WY,West,242.55,306.0,22.0,522.77,True,False,0.32611881979901,0.501,0.464,188.9,193.0
2005,AK,West,176.85,248.0,44.0,626.64,False,True,0.52099693011956,0.317,0.282,195.3,198.9
2005,AL,South,187.09,220.0,45.0,503.36,False,True,0.29342298069038,0.428,0.372,195.3,188.3
